Fecha,Mes,Maquina,Pacas producidas,Horas trabajadas,Tiempo de Paro,Turno INICIO,Turno FINAL
2024-09-04 00:00:00.000,"septiembre","Vinilos_4",70,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-09-04 00:00:00.000,"septiembre","Vinilos_3",34,8,2.7166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-09-04 00:00:00.000,"septiembre","Vinilos_1",48,8,1.3,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-09-03 00:00:00.000,"septiembre","Vinilos_4",50,8,2.833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-09-03 00:00:00.000,"septiembre","Vinilos_3",47,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-09-02 00:00:00.000,"septiembre","Vinilos_4",41,8,3.6333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-09-02 00:00:00.000,"septiembre","Vinilos_3",38,8,2.2499999999999996,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-30 00:00:00.000,"agosto","Vinilos_4",79,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-30 00:00:00.000,"agosto","Vinilos_1",36,8,4.2166666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-29 00:00:00.000,"agosto","Vinilos_4",81,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-29 00:00:00.000,"agosto","Vinilos_3",25,8,2.7166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-29 00:00:00.000,"agosto","Vinilos_1",42,8,1.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-28 00:00:00.000,"agosto","Vinilos_4",78,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-28 00:00:00.000,"agosto","Vinilos_1",23,8,4.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-27 00:00:00.000,"agosto","Vinilos_3",42,8,1.9666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-27 00:00:00.000,"agosto","Vinilos_4",77,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-26 00:00:00.000,"agosto","Vinilos_4",81,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-26 00:00:00.000,"agosto","Vinilos_1",40,8,2.7166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-23 00:00:00.000,"agosto","Vinilos_3",60,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-23 00:00:00.000,"agosto","Vinilos_4",65,8,1.7166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-22 00:00:00.000,"agosto","Vinilos_3",55,8,1.2666666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-22 00:00:00.000,"agosto","Vinilos_4",73,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-21 00:00:00.000,"agosto","Vinilos_3",27,8,2.7166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-21 00:00:00.000,"agosto","Vinilos_4",74,8,0.96666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-20 00:00:00.000,"agosto","Vinilos_4",78,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-16 00:00:00.000,"agosto","Vinilos_4",79,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-15 00:00:00.000,"agosto","Vinilos_3",30,8,3.3833333333333329,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-15 00:00:00.000,"agosto","Vinilos_4",75,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-15 00:00:00.000,"agosto","Vinilos_3",33,8,2.8833333333333329,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-14 00:00:00.000,"agosto","Vinilos_4",67,8,1.3,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-13 00:00:00.000,"agosto","Vinilos_3",41,8,1.7166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-13 00:00:00.000,"agosto","Vinilos_4",60,8,2.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-12 00:00:00.000,"agosto","Vinilos_3",44,8,1.4833333333333332,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-12 00:00:00.000,"agosto","Vinilos_4",70,8,1.4666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-09 00:00:00.000,"agosto","Vinilos_4",75,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-08 00:00:00.000,"agosto","Vinilos_3",48,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-08 00:00:00.000,"agosto","Vinilos_4",81,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-06 00:00:00.000,"agosto","Vinilos_3",47,8,1.1333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-06 00:00:00.000,"agosto","Vinilos_4",73,8,1.4666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-05 00:00:00.000,"agosto","Vinilos_3",46,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-08-05 00:00:00.000,"agosto","Vinilos_4",79,8,0.96666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-29 00:00:00.000,"julio","Vinilos_4",77,8,1.1333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-26 00:00:00.000,"julio","Vinilos_3",80,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-26 00:00:00.000,"julio","Vinilos_4",73,8,1.7166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-25 00:00:00.000,"julio","Vinilos_3",70,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-25 00:00:00.000,"julio","Vinilos_4",69,8,1.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-24 00:00:00.000,"julio","Vinilos_3",68,8,1.3833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-24 00:00:00.000,"julio","Vinilos_4",84,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-23 00:00:00.000,"julio","Vinilos_3",78,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-23 00:00:00.000,"julio","Vinilos_4",84,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-22 00:00:00.000,"julio","Vinilos_4",83,8,0.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-19 00:00:00.000,"julio","Vinilos_3",55,8,1.4666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-19 00:00:00.000,"julio","Vinilos_4",82,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-18 00:00:00.000,"julio","Vinilos_4",77,8,0.96666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-17 00:00:00.000,"julio","Vinilos_3",75,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-17 00:00:00.000,"julio","Vinilos_4",80,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-16 00:00:00.000,"julio","Vinilos_3",73,8,2.2166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-16 00:00:00.000,"julio","Vinilos_4",67,8,1.7166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-15 00:00:00.000,"julio","Vinilos_4",77,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-15 00:00:00.000,"julio","Vinilos_3",85,8,1.3833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-12 00:00:00.000,"julio","Vinilos_3",82,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-12 00:00:00.000,"julio","Vinilos_1",58,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-12 00:00:00.000,"julio","Vinilos_4",83,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-11 00:00:00.000,"julio","Vinilos_1",44,8,1.9666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-11 00:00:00.000,"julio","Vinilos_4",75,8,1.3,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-10 00:00:00.000,"julio","Vinilos_1",49,8,2.9666666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-10 00:00:00.000,"julio","Vinilos_4",70,8,1.7833333333333334,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-09 00:00:00.000,"julio","Vinilos_1",10,8,7.0833333333333339,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-09 00:00:00.000,"julio","Vinilos_4",71,8,1.55,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-08 00:00:00.000,"julio","Vinilos_1",23,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-06 00:00:00.000,"julio","Vinilos_3",60,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-05 00:00:00.000,"julio","Vinilos_3",59,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-04 00:00:00.000,"julio","Vinilos_3",60,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-07-03 00:00:00.000,"julio","Vinilos_3",59,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-25 00:00:00.000,"junio","Vinilos_4",52,8,1.5833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-24 00:00:00.000,"junio","Vinilos_4",53,8,1.45,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-23 00:00:00.000,"junio","Vinilos_4",54,8,1.3333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-21 00:00:00.000,"junio","Vinilos_1",52,8,3.1999999999999997,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-20 00:00:00.000,"junio","Vinilos_3",55,8,1.1333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-20 00:00:00.000,"junio","Vinilos_1",50,8,3.3833333333333329,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-19 00:00:00.000,"junio","Vinilos_3",60,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-19 00:00:00.000,"junio","Vinilos_4",52,8,1.0833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-18 00:00:00.000,"junio","Vinilos_3",60,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-18 00:00:00.000,"junio","Vinilos_4",54,8,1.3333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-17 00:00:00.000,"junio","Vinilos_3",52,8,1.5,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-17 00:00:00.000,"junio","Vinilos_4",47,8,2.2166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-15 00:00:00.000,"junio","Vinilos_3",58,8,0.75,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-15 00:00:00.000,"junio","Vinilos_4",53,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-14 00:00:00.000,"junio","Vinilos_3",56,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-13 00:00:00.000,"junio","Vinilos_3",54,8,1.25,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-13 00:00:00.000,"junio","Vinilos_1",93,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-12 00:00:00.000,"junio","Vinilos_3",56,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-08 00:00:00.000,"junio","Vinilos_4",54,8,1.3333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-07 00:00:00.000,"junio","Vinilos_3",50,8,1.7500000000000002,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-07 00:00:00.000,"junio","Vinilos_4",56,8,1.0833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-06 00:00:00.000,"junio","Vinilos_4",56,8,1.0833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-05 00:00:00.000,"junio","Vinilos_4",52,8,1.5833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-04 00:00:00.000,"junio","Vinilos_3",44,8,2.4999999999999996,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-06-01 00:00:00.000,"junio","Vinilos_3",56,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-31 00:00:00.000,"mayo","Vinilos_3",54,8,1.25,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-30 00:00:00.000,"mayo","Vinilos_3",54,8,1.25,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-29 00:00:00.000,"mayo","Vinilos_3",56,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-28 00:00:00.000,"mayo","Vinilos_3",58,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-27 00:00:00.000,"mayo","Vinilos_3",50,8,1.7500000000000002,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-21 00:00:00.000,"mayo","Vinilos_4",59,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-20 00:00:00.000,"mayo","Vinilos_4",54,8,1.0833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-18 00:00:00.000,"mayo","Vinilos_4",47,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-17 00:00:00.000,"mayo","Vinilos_3",43,8,2.4666666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-16 00:00:00.000,"mayo","Vinilos_3",55,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-15 00:00:00.000,"mayo","Vinilos_4",16,8,5.3,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-15 00:00:00.000,"mayo","Vinilos_3",57,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-14 00:00:00.000,"mayo","Vinilos_3",57,8,0.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-11 00:00:00.000,"mayo","Vinilos_4",40,8,2.5666666666666664,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-11 00:00:00.000,"mayo","Vinilos_4",49,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-11 00:00:00.000,"mayo","Vinilos_3",52,8,1.5,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-10 00:00:00.000,"mayo","Vinilos_4",40,8,3.0666666666666664,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-10 00:00:00.000,"mayo","Vinilos_3",40,8,2.9999999999999996,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-09 00:00:00.000,"mayo","Vinilos_4",52,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-09 00:00:00.000,"mayo","Vinilos_3",56,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-08 00:00:00.000,"mayo","Vinilos_4",50,8,1.5,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-08 00:00:00.000,"mayo","Vinilos_3",48,8,1.6666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-07 00:00:00.000,"mayo","Vinilos_4",44,8,2.2333333333333329,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-07 00:00:00.000,"mayo","Vinilos_3",30,8,3.2499999999999996,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-06 00:00:00.000,"mayo","Vinilos_4",25,8,2.4666666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-04 00:00:00.000,"mayo","Vinilos_4",54,8,0.8833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-03 00:00:00.000,"mayo","Vinilos_4",55,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-03 00:00:00.000,"mayo","Vinilos_3",51,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-02 00:00:00.000,"mayo","Vinilos_4",42,8,2.8166666666666664,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-05-02 00:00:00.000,"mayo","Vinilos_3",59,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-30 00:00:00.000,"abril","Vinilos_4",10,8,2.7666666666666662,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-30 00:00:00.000,"abril","Vinilos_3",58,8,0.75,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-29 00:00:00.000,"abril","Vinilos_4",37,8,2.4666666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-29 00:00:00.000,"abril","Vinilos_3",59,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-27 00:00:00.000,"abril","Vinilos_4",57,8,0.96666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-26 00:00:00.000,"abril","Vinilos_3",59,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-26 00:00:00.000,"abril","Vinilos_3",58,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-26 00:00:00.000,"abril","Vinilos_4",33,8,3.9333333333333331,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-25 00:00:00.000,"abril","Vinilos_4",53,8,0.95,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-25 00:00:00.000,"abril","Vinilos_3",49,8,1.5999999999999999,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-24 00:00:00.000,"abril","Vinilos_4",45,8,3.6333333333333329,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-22 00:00:00.000,"abril","Vinilos_4",55,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-22 00:00:00.000,"abril","Vinilos_3",48,8,1.7499999999999998,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-20 00:00:00.000,"abril","Vinilos_4",52,8,0.75,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-20 00:00:00.000,"abril","Vinilos_3",56,8,1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-19 00:00:00.000,"abril","Vinilos_4",62,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-18 00:00:00.000,"abril","Vinilos_4",36,8,3.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-17 00:00:00.000,"abril","Vinilos_4",55,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-17 00:00:00.000,"abril","Vinilos_4",55,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-17 00:00:00.000,"abril","Vinilos_3",41,8,2.2166666666666663,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-16 00:00:00.000,"abril","Vinilos_4",46,8,1.7666666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-16 00:00:00.000,"abril","Vinilos_3",47,8,1.9666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-16 00:00:00.000,"abril","Vinilos_3",47,8,1.3,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-10 00:00:00.000,"abril","Vinilos_3",27,8,3.9666666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-09 00:00:00.000,"abril","Vinilos_3",58,8,0.75000000000000011,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-04 00:00:00.000,"abril","Vinilos_4",40,8,3.0666666666666669,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-02 00:00:00.000,"abril","Vinilos_4",42,8,2.7333333333333334,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-04-01 00:00:00.000,"abril","Vinilos_4",46,8,2.3166666666666664,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-21 00:00:00.000,"marzo","Vinilos_4",15,8,5.9833333333333325,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-20 00:00:00.000,"marzo","Vinilos_4",11,8,0.5,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-20 00:00:00.000,"marzo","Vinilos_4",11,8,0.63333333333333341,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-18 00:00:00.000,"marzo","Vinilos_1",55,8,0.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-16 00:00:00.000,"marzo","Vinilos_1",49,8,2.7166666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-15 00:00:00.000,"marzo","Vinilos_1",60,8,1.4666666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-14 00:00:00.000,"marzo","Vinilos_1",70,8,1.05,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-13 00:00:00.000,"marzo","Vinilos_1",74,8,0.63333333333333341,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-12 00:00:00.000,"marzo","Vinilos_1",79,8,0.71666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-11 00:00:00.000,"marzo","Vinilos_1",74,8,1.1833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-09 00:00:00.000,"marzo","Vinilos_1",73,8,1.2666666666666668,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-08 00:00:00.000,"marzo","Vinilos_1",65,8,1.6833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-06 00:00:00.000,"marzo","Vinilos_1",57,8,1.5,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-05 00:00:00.000,"marzo","Vinilos_3",55,8,1.1333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-05 00:00:00.000,"marzo","Vinilos_1",58,8,1.4833333333333334,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-03-04 00:00:00.000,"marzo","Vinilos_3",37,8,2.1333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-22 00:00:00.000,"febrero","Vinilos_3",42,8,2.5833333333333335,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-22 00:00:00.000,"febrero","Vinilos_1",31,8,3.8333333333333335,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-21 00:00:00.000,"febrero","Vinilos_3",46,8,1.2833333333333334,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-21 00:00:00.000,"febrero","Vinilos_1",47,8,1.1666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-20 00:00:00.000,"febrero","Vinilos_1",86,8,0.91666666666666674,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-20 00:00:00.000,"febrero","Vinilos_4",40,8,2.7833333333333332,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-20 00:00:00.000,"febrero","Vinilos_3",47,8,1.25,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-19 00:00:00.000,"febrero","Vinilos_1",71,8,1.9666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-19 00:00:00.000,"febrero","Vinilos_4",54,8,1.1666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-19 00:00:00.000,"febrero","Vinilos_3",53,8,1.3833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-17 00:00:00.000,"febrero","Vinilos_3",47,8,1.1833333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-17 00:00:00.000,"febrero","Vinilos_3",39,8,1.6333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-16 00:00:00.000,"febrero","Vinilos_4",58,8,0.83333333333333337,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-16 00:00:00.000,"febrero","Vinilos_3",47,8,1.9000000000000001,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-15 00:00:00.000,"febrero","Vinilos_4",59,8,0.71666666666666679,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-15 00:00:00.000,"febrero","Vinilos_3",50,8,1.3333333333333333,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-14 00:00:00.000,"febrero","Vinilos_4",53,8,1.1,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-14 00:00:00.000,"febrero","Vinilos_3",58,8,0.75000000000000011,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-13 00:00:00.000,"febrero","Vinilos_4",46,8,0.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-13 00:00:00.000,"febrero","Vinilos_3",54,8,1.1666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-12 00:00:00.000,"febrero","Vinilos_4",55,8,0.96666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-12 00:00:00.000,"febrero","Vinilos_3",52,8,1.1666666666666667,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-11 00:00:00.000,"febrero","Vinilos_3",32,8,3.5,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-10 00:00:00.000,"febrero","Vinilos_4",48,8,1.4666666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-10 00:00:00.000,"febrero","Vinilos_3",50,8,1.35,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-09 00:00:00.000,"febrero","Vinilos_4",58,8,0.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-09 00:00:00.000,"febrero","Vinilos_3",50,8,1.2166666666666666,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
2024-02-08 00:00:00.000,"febrero","Vinilos_4",53,8,0.8,1899-12-30 14:00:00.000,1899-12-30 22:00:00.000
